IdSensore,Data,Valore,Stato,idOperatore,Parametro,unita_di_misura,codice_ats,nome_ats,Tipologia,IdStazione,NomeStazione,Quota,lat,lng,Provincia
2408,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,129,Capo di Ponte v.Briscioli,362,46.026563542472815,10.34250260860311,BS
2452,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,133,Bema,958,46.10551877576103,9.569334700408506,SO
4025,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,142,Caiolo,274,46.15492316813672,9.792518875272254,SO
4041,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,144,Madesimo Spluga,1915,46.4716582729432,9.348122957946568,SO
4049,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,145,Darfo Boario Terme,222,45.87460210989037,10.17735680898138,BS
8010,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,835,Valdisotto Oga S. Colombano,2300,46.45356305894081,10.305951823970045,SO
8015,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,833,Gerola Alta Pescegallo,1875,46.0261906266171,9.571116796075923,SO
8018,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,836,Aprica,1950,46.1296816331299,10.148256664341748,SO
8029,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,848,Livigno La Vallaccia,2660,46.47730494291044,10.188728513795668,SO
8094,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,832,Lanzada Palù,2151,46.29290281845888,9.884519789844443,SO
8111,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,818,Gera Lario Fuentes,199,46.150320945462944,9.41226415814798,CO
8169,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,820,Pisogne,842,45.81610845411331,10.156944059526896,BS
8170,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,819,Lozio,994,45.985806882663645,10.259749527330223,BS
8173,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,905,Cevo,1128,46.080550839800345,10.377774775825152,BS
8226,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,904,Paisco Loveno,816,46.07860776076735,10.2969342091421,BS
9100,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,1230,San Giacomo Filippo Lago Truzzo,2064,46.36053123729497,9.319988190479972,SO
9101,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,1238,Val Masino S.Martino,943,46.24144091719049,9.632170040598265,SO
9102,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,1220,Ponte di Legno Case Pirli,1640,46.296900814514906,10.506555903978098,BS
9103,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,1237,Monno,1728,46.25030387115852,10.308798780947582,BS
9109,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,1222,Cavargna,1100,46.09154660527014,9.110834411077644,CO
9117,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,1202,Vercana,980,46.18184257309385,9.324676976148888,CO
10574,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,1273,Val Masino Bagni,1191,46.24345094940859,9.596430583118106,SO
14128,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,1328,Teglio S. Giacomo,357,46.1582723086524,10.038477988191712,SO
14197,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,1342,Ponte in Valtellina Lago Reguzzo,2440,46.09651166584453,9.969993307685913,SO
14224,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,1343,Lanzada Passo Marinelli,3032,46.34980205020121,9.915147774061634,SO
14253,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,1346,Campodolcino Alpe Motta,1880,46.42312127327754,9.368831613649158,SO
14443,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,1366,Porlezza torrente,291,46.03777316988709,9.140799377952805,CO
14517,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,1372,Garzeno,581,46.13215642760685,9.24783893889176,CO
14605,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,1380,Tremezzo,309,45.98771660100418,9.214075142242038,CO
14700,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,1420,Gordona,1362,46.29151911107429,9.339203152913957,SO
14724,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,1545,San Siro Alpe Rescascìa,1285,46.071947417956,9.238323435918227,CO
14364,2019-12-01 03:10:00,111.0,VA,1,cm,centimetri,030407,ATS DELLA MONTAGNA,Altezza Neve,1359,Breno Lago Della Vacca,2410,45.957496834144656,10.442716428689312,BS
11144,2019-12-01 03:10:00,-8.8,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,143,Livigno Passo Foscagno,2320,46.49442378267979,10.20748854795916,SO
11216,2019-12-01 03:10:00,1.8,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,1202,Vercana,980,46.18184257309385,9.324676976148888,CO
17592,2019-12-01 03:10:00,226.0,VA,1,cm,centimetri,030407,ATS DELLA MONTAGNA,Altezza Neve,1889,Val Masino Merdarola,2280,46.22931618794695,9.581636351731037,SO
16,2019-12-01 03:10:00,35.0,VA,1,cm,centimetri,030407,ATS DELLA MONTAGNA,Livello Idrometrico,9,Sondrio Ponte Eifell,300,46.170039108623946,9.866290464580556,SO
64,2019-12-01 03:10:00,16.0,VA,1,cm,centimetri,030407,ATS DELLA MONTAGNA,Livello Idrometrico,33,Lanzada Ganda,988,46.27022316837287,9.884492288726006,SO
17585,2019-12-01 03:10:00,-4.4,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,1889,Val Masino Merdarola,2280,46.22931618794695,9.581636351731037,SO
4032,2019-12-01 03:10:00,1.5,VA,1,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,143,Livigno Passo Foscagno,2320,46.49442378267979,10.20748854795916,SO
4032,2019-12-01 03:10:00,2.9,VA,3,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,143,Livigno Passo Foscagno,2320,46.49442378267979,10.20748854795916,SO
4033,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,143,Livigno Passo Foscagno,2320,46.49442378267979,10.20748854795916,SO
8019,2019-12-01 03:10:00,-5.7,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,846,Edolo Pantano d`Avio,2108,46.1770002163179,10.472817754713557,BS
8021,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,846,Edolo Pantano d`Avio,2108,46.1770002163179,10.472817754713557,BS
9785,2019-12-01 03:10:00,0.0,VA,1,W/m²,watt_al_metroquadro,030407,ATS DELLA MONTAGNA,Radiazione Globale,846,Edolo Pantano d`Avio,2108,46.1770002163179,10.472817754713557,BS
11190,2019-12-01 03:10:00,55.0,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,846,Edolo Pantano d`Avio,2108,46.1770002163179,10.472817754713557,BS
11665,2019-12-01 03:10:00,1.3,VA,1,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,846,Edolo Pantano d`Avio,2108,46.1770002163179,10.472817754713557,BS
11665,2019-12-01 03:10:00,1.8,VA,3,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,846,Edolo Pantano d`Avio,2108,46.1770002163179,10.472817754713557,BS
11847,2019-12-01 03:10:00,153.0,VA,1,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,143,Livigno Passo Foscagno,2320,46.49442378267979,10.20748854795916,SO
11847,2019-12-01 03:10:00,152.0,VA,3,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,143,Livigno Passo Foscagno,2320,46.49442378267979,10.20748854795916,SO
11858,2019-12-01 03:10:00,134.0,VA,1,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,846,Edolo Pantano d`Avio,2108,46.1770002163179,10.472817754713557,BS
11858,2019-12-01 03:10:00,125.0,VA,3,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,846,Edolo Pantano d`Avio,2108,46.1770002163179,10.472817754713557,BS
17443,2019-12-01 03:10:00,3.4,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,1692,Bienno Piazze,472,45.92751023611215,10.291240949697023,BS
17446,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,1692,Bienno Piazze,472,45.92751023611215,10.291240949697023,BS
14348,2019-12-01 03:10:00,-5.3,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,1359,Breno Lago Della Vacca,2410,45.957496834144656,10.442716428689312,BS
14351,2019-12-01 03:10:00,50.0,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,1359,Breno Lago Della Vacca,2410,45.957496834144656,10.442716428689312,BS
14355,2019-12-01 03:10:00,358.0,VA,1,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,1359,Breno Lago Della Vacca,2410,45.957496834144656,10.442716428689312,BS
14355,2019-12-01 03:10:00,27.0,VA,3,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,1359,Breno Lago Della Vacca,2410,45.957496834144656,10.442716428689312,BS
14360,2019-12-01 03:10:00,3.2,VA,1,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,1359,Breno Lago Della Vacca,2410,45.957496834144656,10.442716428689312,BS
14360,2019-12-01 03:10:00,4.7,VA,3,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,1359,Breno Lago Della Vacca,2410,45.957496834144656,10.442716428689312,BS
14365,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,1359,Breno Lago Della Vacca,2410,45.957496834144656,10.442716428689312,BS
32345,2019-12-01 03:10:00,0.0,VA,1,W/m²,watt_al_metroquadro,030407,ATS DELLA MONTAGNA,Radiazione Globale,1359,Breno Lago Della Vacca,2410,45.957496834144656,10.442716428689312,BS
121,2019-12-01 03:10:00,1.6,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,60,Villa di Chiavenna,665,46.33198716063755,9.512031889439433,SO
17612,2019-12-01 03:10:00,1.0,VA,1,cm,centimetri,030407,ATS DELLA MONTAGNA,Altezza Neve,1545,San Siro Alpe Rescascìa,1285,46.071947417956,9.238323435918227,CO
122,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,60,Villa di Chiavenna,665,46.33198716063755,9.512031889439433,SO
17536,2019-12-01 03:10:00,82.0,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,60,Villa di Chiavenna,665,46.33198716063755,9.512031889439433,SO
17537,2019-12-01 03:10:00,1.3,VA,1,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,60,Villa di Chiavenna,665,46.33198716063755,9.512031889439433,SO
17540,2019-12-01 03:10:00,98.0,VA,1,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,60,Villa di Chiavenna,665,46.33198716063755,9.512031889439433,SO
17588,2019-12-01 03:10:00,218.0,VA,1,°,gradi,030407,ATS DELLA MONTAGNA,Direzione Vento,1889,Val Masino Merdarola,2280,46.22931618794695,9.581636351731037,SO
17589,2019-12-01 03:10:00,1.2,VA,1,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,1889,Val Masino Merdarola,2280,46.22931618794695,9.581636351731037,SO
17593,2019-12-01 03:10:00,0.0,VA,1,W/m²,watt_al_metroquadro,030407,ATS DELLA MONTAGNA,Radiazione Globale,1889,Val Masino Merdarola,2280,46.22931618794695,9.581636351731037,SO
17600,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,1889,Val Masino Merdarola,2280,46.22931618794695,9.581636351731037,SO
9,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,3,Sondalo Le Prese,950,46.35017157750056,10.354811516997314,SO
46,2019-12-01 03:10:00,0.0,VA,4,mm,millimetri,030407,ATS DELLA MONTAGNA,Precipitazione,33,Lanzada Ganda,988,46.27022316837287,9.884492288726006,SO
2096,2019-12-01 03:20:00,0.4,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,107,Sondrio Fond.Fojanini,307,46.167553376526,9.850940145467526,SO
2097,2019-12-01 03:20:00,98.0,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,107,Sondrio Fond.Fojanini,307,46.167553376526,9.850940145467526,SO
2098,2019-12-01 03:20:00,0.0,VA,1,W/m²,watt_al_metroquadro,030407,ATS DELLA MONTAGNA,Radiazione Globale,107,Sondrio Fond.Fojanini,307,46.167553376526,9.850940145467526,SO
2110,2019-12-01 03:20:00,1.0,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,108,Samolaco v.Vignola,206,46.23610160988358,9.426654061947303,SO
2111,2019-12-01 03:20:00,99.0,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,108,Samolaco v.Vignola,206,46.23610160988358,9.426654061947303,SO
2112,2019-12-01 03:20:00,0.0,VA,1,W/m²,watt_al_metroquadro,030407,ATS DELLA MONTAGNA,Radiazione Globale,108,Samolaco v.Vignola,206,46.23610160988358,9.426654061947303,SO
2245,2019-12-01 03:20:00,1.1,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,117,Edolo Ist.Meneghini,699,46.17572375017687,10.333392938696818,BS
2246,2019-12-01 03:20:00,79.0,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,117,Edolo Ist.Meneghini,699,46.17572375017687,10.333392938696818,BS
2400,2019-12-01 03:20:00,0.0,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,129,Capo di Ponte v.Briscioli,362,46.026563542472815,10.34250260860311,BS
2401,2019-12-01 03:20:00,97.0,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,129,Capo di Ponte v.Briscioli,362,46.026563542472815,10.34250260860311,BS
2404,2019-12-01 03:20:00,0.0,VA,1,W/m²,watt_al_metroquadro,030407,ATS DELLA MONTAGNA,Radiazione Globale,129,Capo di Ponte v.Briscioli,362,46.026563542472815,10.34250260860311,BS
2447,2019-12-01 03:20:00,1.9,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,133,Bema,958,46.10551877576103,9.569334700408506,SO
2448,2019-12-01 03:20:00,62.0,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,133,Bema,958,46.10551877576103,9.569334700408506,SO
2449,2019-12-01 03:20:00,0.0,VA,1,W/m²,watt_al_metroquadro,030407,ATS DELLA MONTAGNA,Radiazione Globale,133,Bema,958,46.10551877576103,9.569334700408506,SO
4017,2019-12-01 03:20:00,-1.3,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,142,Caiolo,274,46.15492316813672,9.792518875272254,SO
4018,2019-12-01 03:20:00,99.0,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,142,Caiolo,274,46.15492316813672,9.792518875272254,SO
4024,2019-12-01 03:20:00,0.0,VA,1,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,142,Caiolo,274,46.15492316813672,9.792518875272254,SO
4024,2019-12-01 03:20:00,0.0,VA,3,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,142,Caiolo,274,46.15492316813672,9.792518875272254,SO
4027,2019-12-01 03:20:00,61.0,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,143,Livigno Passo Foscagno,2320,46.49442378267979,10.20748854795916,SO
4029,2019-12-01 03:20:00,0.0,VA,1,W/m²,watt_al_metroquadro,030407,ATS DELLA MONTAGNA,Radiazione Globale,143,Livigno Passo Foscagno,2320,46.49442378267979,10.20748854795916,SO
4034,2019-12-01 03:20:00,-4.4,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,144,Madesimo Spluga,1915,46.4716582729432,9.348122957946568,SO
4035,2019-12-01 03:20:00,72.0,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,144,Madesimo Spluga,1915,46.4716582729432,9.348122957946568,SO
4037,2019-12-01 03:20:00,0.0,VA,1,W/m²,watt_al_metroquadro,030407,ATS DELLA MONTAGNA,Radiazione Globale,144,Madesimo Spluga,1915,46.4716582729432,9.348122957946568,SO
4040,2019-12-01 03:20:00,0.4,VA,1,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,144,Madesimo Spluga,1915,46.4716582729432,9.348122957946568,SO
4040,2019-12-01 03:20:00,0.8,VA,3,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,144,Madesimo Spluga,1915,46.4716582729432,9.348122957946568,SO
4042,2019-12-01 03:20:00,3.2,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,145,Darfo Boario Terme,222,45.87460210989037,10.17735680898138,BS
4043,2019-12-01 03:20:00,83.0,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,145,Darfo Boario Terme,222,45.87460210989037,10.17735680898138,BS
4045,2019-12-01 03:20:00,0.0,VA,1,W/m²,watt_al_metroquadro,030407,ATS DELLA MONTAGNA,Radiazione Globale,145,Darfo Boario Terme,222,45.87460210989037,10.17735680898138,BS
4048,2019-12-01 03:20:00,1.4,VA,1,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,145,Darfo Boario Terme,222,45.87460210989037,10.17735680898138,BS
4048,2019-12-01 03:20:00,2.3,VA,3,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,145,Darfo Boario Terme,222,45.87460210989037,10.17735680898138,BS
8008,2019-12-01 03:20:00,-7.4,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,835,Valdisotto Oga S. Colombano,2300,46.45356305894081,10.305951823970045,SO
8009,2019-12-01 03:20:00,86.0,VA,1,cm,centimetri,030407,ATS DELLA MONTAGNA,Altezza Neve,835,Valdisotto Oga S. Colombano,2300,46.45356305894081,10.305951823970045,SO
8011,2019-12-01 03:20:00,58.0,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,835,Valdisotto Oga S. Colombano,2300,46.45356305894081,10.305951823970045,SO
8013,2019-12-01 03:20:00,-1.6,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,833,Gerola Alta Pescegallo,1875,46.0261906266171,9.571116796075923,SO
8014,2019-12-01 03:20:00,153.0,VA,1,cm,centimetri,030407,ATS DELLA MONTAGNA,Altezza Neve,833,Gerola Alta Pescegallo,1875,46.0261906266171,9.571116796075923,SO
8016,2019-12-01 03:20:00,-4.0,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,836,Aprica,1950,46.1296816331299,10.148256664341748,SO
8017,2019-12-01 03:20:00,110.0,VA,1,cm,centimetri,030407,ATS DELLA MONTAGNA,Altezza Neve,836,Aprica,1950,46.1296816331299,10.148256664341748,SO
8020,2019-12-01 03:20:00,114.0,VA,1,cm,centimetri,030407,ATS DELLA MONTAGNA,Altezza Neve,846,Edolo Pantano d`Avio,2108,46.1770002163179,10.472817754713557,BS
8027,2019-12-01 03:20:00,-9.3,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,848,Livigno La Vallaccia,2660,46.47730494291044,10.188728513795668,SO
8028,2019-12-01 03:20:00,126.0,VA,1,cm,centimetri,030407,ATS DELLA MONTAGNA,Altezza Neve,848,Livigno La Vallaccia,2660,46.47730494291044,10.188728513795668,SO
8030,2019-12-01 03:20:00,59.0,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,848,Livigno La Vallaccia,2660,46.47730494291044,10.188728513795668,SO
8092,2019-12-01 03:20:00,-4.4,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,832,Lanzada Palù,2151,46.29290281845888,9.884519789844443,SO
8093,2019-12-01 03:20:00,116.0,VA,1,cm,centimetri,030407,ATS DELLA MONTAGNA,Altezza Neve,832,Lanzada Palù,2151,46.29290281845888,9.884519789844443,SO
8112,2019-12-01 03:20:00,128.0,VA,1,cm,centimetri,030407,ATS DELLA MONTAGNA,Livello Idrometrico,818,Gera Lario Fuentes,199,46.150320945462944,9.41226415814798,CO
8133,2019-12-01 03:20:00,2.3,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,819,Lozio,994,45.985806882663645,10.259749527330223,BS
8134,2019-12-01 03:20:00,2.6,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,820,Pisogne,842,45.81610845411331,10.156944059526896,BS
8187,2019-12-01 03:20:00,0.8,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,905,Cevo,1128,46.080550839800345,10.377774775825152,BS
8227,2019-12-01 03:20:00,1.9,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,904,Paisco Loveno,816,46.07860776076735,10.2969342091421,BS
9011,2019-12-01 03:20:00,-3.4,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,1230,San Giacomo Filippo Lago Truzzo,2064,46.36053123729497,9.319988190479972,SO
9012,2019-12-01 03:20:00,-0.3,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,1238,Val Masino S.Martino,943,46.24144091719049,9.632170040598265,SO
9013,2019-12-01 03:20:00,-2.2,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,1220,Ponte di Legno Case Pirli,1640,46.296900814514906,10.506555903978098,BS
9014,2019-12-01 03:20:00,-3.2,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,1237,Monno,1728,46.25030387115852,10.308798780947582,BS
9020,2019-12-01 03:20:00,1.6,VA,1,°C,gradi_celsius,030407,ATS DELLA MONTAGNA,Temperatura,1222,Cavargna,1100,46.09154660527014,9.110834411077644,CO
9041,2019-12-01 03:20:00,117.0,VA,1,cm,centimetri,030407,ATS DELLA MONTAGNA,Altezza Neve,1230,San Giacomo Filippo Lago Truzzo,2064,46.36053123729497,9.319988190479972,SO
9042,2019-12-01 03:20:00,33.0,VA,1,cm,centimetri,030407,ATS DELLA MONTAGNA,Altezza Neve,1220,Ponte di Legno Case Pirli,1640,46.296900814514906,10.506555903978098,BS
9043,2019-12-01 03:20:00,36.0,VA,1,cm,centimetri,030407,ATS DELLA MONTAGNA,Altezza Neve,1237,Monno,1728,46.25030387115852,10.308798780947582,BS
9044,2019-12-01 03:20:00,2.0,VA,1,cm,centimetri,030407,ATS DELLA MONTAGNA,Altezza Neve,1222,Cavargna,1100,46.09154660527014,9.110834411077644,CO
9074,2019-12-01 03:20:00,0.6,VA,1,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,1202,Vercana,980,46.18184257309385,9.324676976148888,CO
9074,2019-12-01 03:20:00,1.1,VA,3,m/s,metri_al_secondo,030407,ATS DELLA MONTAGNA,Velocità Vento,1202,Vercana,980,46.18184257309385,9.324676976148888,CO
9381,2019-12-01 03:20:00,88.0,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,1238,Val Masino S.Martino,943,46.24144091719049,9.632170040598265,SO
9388,2019-12-01 03:20:00,67.0,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,1202,Vercana,980,46.18184257309385,9.324676976148888,CO
9397,2019-12-01 03:20:00,64.0,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,1237,Monno,1728,46.25030387115852,10.308798780947582,BS
9398,2019-12-01 03:20:00,69.0,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,1220,Ponte di Legno Case Pirli,1640,46.296900814514906,10.506555903978098,BS
9399,2019-12-01 03:20:00,75.0,VA,1,%,percentuale,030407,ATS DELLA MONTAGNA,Umidità Relativa,1222,Cavargna,1100,46.09154660527014,9.110834411077644,CO
